exception_id	category	path	reason	expires_on
RED-0203	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/active-power-voltage.md	legacy admitted before private-first policy
RED-0204	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/active-power-voltage/power-telemetry/allow-power-telemetry.json	legacy admitted before private-first policy
RED-0205	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/active-power-voltage/voltage-control/allow-voltage-control.json	legacy admitted before private-first policy
RED-0206	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/active-thermal-fan.md	legacy admitted before private-first policy
RED-0207	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/active-thermal-fan/fan-duty/allow-fan-duty-blocked.json	legacy admitted before private-first policy
RED-0208	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/active-thermal-fan/thermal-read/allow-thermal-fan-read.json	legacy admitted before private-first policy
RED-0209	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/failure-paths.md	legacy admitted before private-first policy
RED-0210	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/failure-paths/allow-failure-paths.json	legacy admitted before private-first policy
RED-0211	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/live-api-websocket-telemetry/allow-live-telemetry.json	legacy admitted before private-first policy
RED-0212	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/redaction-review.md	legacy admitted before private-first policy
RED-0213	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/runtime-display-input.md	legacy admitted before private-first policy
RED-0214	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/runtime-display-input/allow-display-input.json	legacy admitted before private-first policy
RED-0215	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/safe-baseline.md	legacy admitted before private-first policy
RED-0216	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/safe-baseline/detect-ultra205.log	legacy admitted before private-first policy
RED-0217	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/safe-baseline/flash-command-evidence.json	legacy admitted before private-first policy
RED-0218	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/self-test-watchdog-load.md	legacy admitted before private-first policy
RED-0219	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/self-test-watchdog-load/allow-self-test-watchdog-load.json	legacy admitted before private-first policy
RED-0220	usb-path	docs/parity/evidence/phase-20-active-safety-hardware-telemetry-evidence/target-lock.json	legacy admitted before private-first policy
RED-0221	usb-path	docs/parity/evidence/phase-21-live-mining-and-soak-evidence/bm1366-init-work-result.md	legacy admitted before private-first policy
RED-0222	usb-path	docs/parity/evidence/phase-21-live-mining-and-soak-evidence/bounded-soak/allow-bounded-soak.json	legacy admitted before private-first policy
RED-0223	usb-path	docs/parity/evidence/phase-21-live-mining-and-soak-evidence/bounded-soak/detect-ultra205.log	legacy admitted before private-first policy
RED-0224	usb-path	docs/parity/evidence/phase-21-live-mining-and-soak-evidence/live-mining-smoke.md	legacy admitted before private-first policy
RED-0225	usb-path	docs/parity/evidence/phase-21-live-mining-and-soak-evidence/preflight.md	legacy admitted before private-first policy
RED-0226	usb-path	docs/parity/evidence/phase-21-live-mining-and-soak-evidence/preflight/safe-baseline/detect-ultra205.log	legacy admitted before private-first policy
RED-0227	usb-path	docs/parity/evidence/phase-21-live-mining-and-soak-evidence/preflight/safe-baseline/flash-command-evidence.json	legacy admitted before private-first policy
